,year_make,model_trim,price,state,miles,source
7242, 2017 Nissan Pathfinder, 4x4 SV ,23398,CA,43000.0,autonation
7243, 2020 Nissan Armada, 4x4 SV ,34495,CA,45000.0,autonation
7244, 2019 Nissan Murano, AWD Platinum ,35490,CA,5000.0,autonation
7245, 2017 Nissan Rogue, AWD SV ,18816,CA,76000.0,autonation
7246, 2020 Nissan Armada, 4x2 SV ,36997,CA,36000.0,autonation
7247, 2007 Pontiac Torrent, FWD 4dr ,4580,IL,178000.0,autonation
7248, 2017 Porsche Cayenne, AWD ,46998,VA,40000.0,autonation
7249, 2021 Porsche Macan, AWD ,58980,NY,2000.0,autonation
7250, 2017 Porsche Macan, S AWD ,39990,GA,52000.0,autonation
7251, 2019 Porsche Macan, AWD ,51991,IL,17000.0,autonation
7252, 2019 Porsche Cayenne, S AWD ,81999,IL,24000.0,autonation
7253, 2019 Porsche Cayenne, AWD ,59995,IL,42000.0,autonation
7254, 2017 Porsche Macan, Turbo AWD ,43599,GA,85000.0,autonation
7255, 2005 Porsche Cayenne, 4dr S Tiptronic ,7999,GA,170000.0,autonation
7256, 2017 Porsche Macan, AWD ,41699,GA,25000.0,autonation
7257, 2017 Porsche Macan, AWD ,37495,FL,39000.0,autonation
7258, 2016 Porsche Macan, AWD 4dr S ,32995,FL,76000.0,autonation
7259, 2017 Porsche Cayenne, S E-Hybrid Platinum Edition AWD ,54989,FL,27000.0,autonation
7260, 2010 Porsche Cayenne, AWD 4dr Man ,14999,FL,98000.0,autonation
7261, 2018 Porsche Macan, AWD ,40995,FL,44000.0,autonation
7262, 2016 Porsche Cayenne, AWD 4dr ,40995,FL,42000.0,autonation
7263, 2015 Porsche Macan, AWD 4dr S ,35495,FL,52000.0,autonation
7264, 2009 Porsche Cayenne, AWD 4dr Tiptronic ,15488,FL,81000.0,autonation
7265, 2018 Porsche Macan, AWD ,42305,FL,49000.0,autonation
7266, 2018 Porsche Cayenne, AWD ,46830,FL,58000.0,autonation
7267, 2017 Porsche Macan, AWD ,41870,FL,28000.0,autonation
7268, 2019 Porsche Cayenne, AWD ,63990,FL,35000.0,autonation
7269, 2017 Porsche Cayenne, AWD ,44490,FL,49000.0,autonation
7270, 2014 Porsche Cayenne, AWD 4dr Turbo ,43998,FL,72000.0,autonation
7271, 2017 Porsche Cayenne, Platinum Edition AWD ,50953,FL,21000.0,autonation
7272, 2019 Porsche Cayenne, AWD ,64270,FL,32000.0,autonation
7273, 2019 Porsche Macan, S AWD ,63995,FL,17000.0,autonation
7274, 2020 Porsche Macan, S AWD ,69995,FL,23000.0,autonation
7275, 2017 Porsche Macan, S AWD ,43952,FL,32000.0,autonation
7276, 2015 Porsche Cayenne, AWD 4dr Diesel ,46680,FL,24000.0,autonation
7277, 2018 Porsche Macan, GTS AWD ,65995,TX,32000.0,autonation
7278, 2019 Porsche Cayenne, S AWD ,82985,TX,25000.0,autonation
7279, 2016 Porsche Macan, AWD 4dr Turbo ,50983,TX,27000.0,autonation
7280, 2016 Porsche Cayenne, AWD 4dr ,26995,TX,119000.0,autonation
7281, 2014 Porsche Cayenne, AWD 4dr Turbo ,39495,TX,105000.0,autonation
7282, 2018 Porsche Macan, AWD ,42998,TX,54000.0,autonation
7283, 2019 Porsche Cayenne, E-Hybrid AWD ,79995,TX,12000.0,autonation
7284, 2017 Porsche Macan, AWD ,39991,TX,30000.0,autonation
7285, 2018 Porsche Macan, AWD ,46993,TX,19000.0,autonation
7286, 2015 Porsche Macan, AWD 4dr Turbo ,41993,TX,59000.0,autonation
7287, 2020 Porsche Cayenne, AWD ,74598,TX,4000.0,autonation
7288, 2018 Porsche Macan, GTS AWD ,60991,TX,41000.0,autonation
7289, 2018 Porsche Macan, S AWD ,48591,TX,32000.0,autonation
7290, 2017 Porsche Macan, AWD ,30391,TX,107000.0,autonation
7291, 2006 Porsche Cayenne, 4dr 6-Spd Manual ,8888,TX,149000.0,autonation
7292, 2016 Porsche Cayenne, AWD 4dr ,37316,TX,59000.0,autonation
7293, 2018 Porsche Cayenne, Platinum Edition AWD ,58998,CO,14000.0,autonation
7294, 2018 Porsche Macan, AWD ,39999,CO,34000.0,autonation
7295, 2014 Porsche Cayenne, AWD 4dr Tiptronic ,26515,AZ,80000.0,autonation
7296, 2017 Porsche Macan, AWD ,34898,AZ,70000.0,autonation
7297, 2018 Porsche Macan, GTS AWD ,67999,WA,18000.0,autonation
7298, 2018 Porsche Macan, S AWD ,49352,NV,29000.0,autonation
7299, 2012 Porsche Cayenne, AWD 4dr S Hybrid ,20995,NV,98000.0,autonation
7300, 2016 Porsche Macan, AWD 4dr S ,40992,NV,32000.0,autonation
7301, 2017 Porsche Macan, S AWD ,51598,NV,14000.0,autonation
7302, 2019 Porsche Cayenne, AWD ,60500,CA,46000.0,autonation
7303, 2016 Porsche Cayenne, AWD 4dr Turbo S ,69900,CA,48000.0,autonation
7304, 2019 Porsche Cayenne, AWD ,68990,WA,17000.0,autonation
7305, 2018 Porsche Macan, AWD ,47398,WA,24000.0,autonation
7306, 2014 Porsche Cayenne, AWD 4dr Diesel ,21990,WA,178000.0,autonation
7307, 2016 Porsche Cayenne, AWD 4dr ,40335,WA,51000.0,autonation
7308, 2019 Porsche Macan, AWD ,53995,WA,18000.0,autonation
7309, 2018 Porsche Cayenne, S AWD ,61980,WA,23000.0,autonation
7310, 2018 Porsche Macan, GTS AWD ,67998,WA,21000.0,autonation
7311, 2018 Porsche Macan, Sport Edition AWD ,47997,WA,20000.0,autonation
7312, 2014 Porsche Cayenne, AWD 4dr GTS ,37980,CA,103000.0,autonation
7313, 2019 Porsche Macan, AWD ,55500,CA,22000.0,autonation
7314, 2019 Porsche Cayenne, AWD ,67980,CA,17000.0,autonation
7315, 2015 Porsche Macan, AWD 4dr S ,32900,CA,82000.0,autonation
7316, 2015 Porsche Macan, AWD 4dr S ,35980,CA,65000.0,autonation
7317, 2018 Porsche Macan, AWD ,46985,CA,22000.0,autonation
7318, 2017 Porsche Macan, S AWD ,47985,CA,33000.0,autonation
7319, 2017 Porsche Macan, S AWD ,51985,CA,16000.0,autonation
7320, 2018 Porsche Macan, Sport Edition AWD ,50999,CA,16000.0,autonation
7321, 2018 Porsche Macan, S AWD ,50999,CA,39000.0,autonation
7322, 2021 Porsche Macan, GTS AWD ,85900,CA,5000.0,autonation
7323, 2018 Porsche Macan, S AWD ,51995,CA,23000.0,autonation
7324, 2013 Porsche Cayenne, AWD 4dr Diesel ,28991,CA,64000.0,autonation
7325, 2018 Porsche Cayenne, Platinum Edition AWD ,53995,CA,29000.0,autonation
7326, 2018 Porsche Macan, AWD ,44991,CA,32000.0,autonation
7327, 2021 Porsche Macan, Turbo AWD ,98787,CA,9000.0,autonation
7328, 2017 Porsche Macan, S AWD ,48998,CA,29000.0,autonation
7329, 2015 Porsche Macan, AWD 4dr S ,32995,CA,70000.0,autonation
7330, 2018 Porsche Macan, AWD ,45995,CA,27000.0,autonation
7331, 2018 Porsche Macan, S AWD ,52695,CA,22000.0,autonation
7332, 2019 Porsche Cayenne, S AWD ,79995,CA,9000.0,autonation
7333, 2013 Porsche Cayenne, AWD 4dr S Hybrid ,21995,CA,100000.0,autonation
7334, 2017 Porsche Cayenne, Platinum Edition AWD ,49499,CA,47000.0,autonation
7335, 2019 Porsche Cayenne, AWD ,62995,CA,30000.0,autonation
7336, 2017 Porsche Macan, S AWD ,42890,CA,51000.0,autonation
7337, 2017 Porsche Macan, S AWD ,46590,CA,33000.0,autonation
7338, 2017 Porsche Macan, S AWD ,44998,CA,44000.0,autonation
7339, 2018 Porsche Macan, AWD ,44815,CA,17000.0,autonation
7340, 2019 Porsche Cayenne, AWD ,64595,CA,18000.0,autonation
7341, 2016 Porsche Macan, AWD 4dr S ,36998,CA,69000.0,autonation
7342, 2020 Rolls-Royce Cullinan, Sport Utility ,395500,NV,5000.0,autonation
7343, 2007 Saturn Outlook, FWD 4dr XE ,4695,MN,180000.0,autonation
7344, 2008 Saturn VUE, AWD 4dr V6 XR ,5949,TX,141000.0,autonation
7345, 2016 Subaru Outback, 4dr Wgn 2.5i Premium PZEV ,22498,MD,26000.0,autonation
7346, 2019 Subaru Outback, 2.5i Limited ,32998,MD,10000.0,autonation
7347, 2019 Subaru Ascent, 2.4T Limited 7-Passenger ,34495,MD,24000.0,autonation
7348, 2018 Subaru Forester, 2.5i Limited CVT ,25998,MD,45000.0,autonation
7349, 2016 Subaru Crosstrek, 5dr Man 2.0i Premium ,18344,MD,84000.0,autonation
7350, 2017 Subaru Outback, 2.5i ,19995,VA,71000.0,autonation
7351, 2015 Subaru XV Crosstrek, 5dr CVT 2.0i Premium ,19398,VA,52000.0,autonation
7352, 2010 Subaru Forester, 4dr Auto 2.5X Premium w/All-Weather Pkg ,8995,VA,104000.0,autonation
7353, 2018 Subaru Outback, 3.6R Limited ,27980,VA,40000.0,autonation
7354, 2019 Subaru Forester, 2.5i Premium ,26429,VA,44000.0,autonation
7355, 2018 Subaru Outback, 2.5i Limited ,24995,NY,59000.0,autonation
7356, 2016 Subaru Forester, 4dr CVT 2.5i Premium PZEV ,14995,NY,107000.0,autonation
7357, 2019 Subaru Ascent, 2.4T Premium 8-Passenger ,32995,OH,17000.0,autonation
7358, 2017 Subaru Outback, 2.5i Limited ,23599,TN,74000.0,autonation
7359, 2016 Subaru Crosstrek, 5dr CVT 2.0i Premium ,18450,TN,90000.0,autonation
7360, 2017 Subaru Outback, 2.5i Premium ,23998,TN,36000.0,autonation
7361, 2017 Subaru Outback, 2.5i Limited ,19997,GA,125000.0,autonation
7362, 2018 Subaru Outback, 3.6R Limited ,32495,IL,197000.0,autonation
7363, 2015 Subaru Outback, 4dr Wgn 2.5i Premium ,15991,IL,114000.0,autonation
7364, 2018 Subaru Outback, 2.5i Limited ,28795,IL,24000.0,autonation
7365, 2017 Subaru Outback, 2.5i Premium ,22999,GA,61000.0,autonation
7366, 2019 Subaru Ascent, 2.4T Touring 7-Passenger ,39999,GA,27000.0,autonation
7367, 2019 Subaru Outback, 2.5i Touring ,30952,GA,39000.0,autonation
7368, 2020 Subaru Outback, Limited CVT ,33497,GA,33000.0,autonation
7369, 2014 Subaru Outback, 4dr Wgn H4 Auto 2.5i Premium ,11881,FL,138000.0,autonation
7370, 2019 Subaru Outback, 2.5i ,26595,TN,8000.0,autonation
7371, 2021 Subaru Forester, Limited CVT ,31494,TN,2000.0,autonation
7372, 2015 Subaru Forester, 4dr CVT 2.5i Premium PZEV ,11995,FL,126000.0,autonation
7373, 2020 Subaru Forester, Premium CVT ,29490,FL,6000.0,autonation
7374, 2019 Subaru Ascent, 2.4T Limited 8-Passenger ,35495,FL,35000.0,autonation
7375, 2021 Subaru Forester, Premium CVT ,32995,FL,1000.0,autonation
7376, 2020 Subaru Crosstrek, Limited CVT ,29499,FL,13000.0,autonation
7377, 2019 Subaru Outback, 2.5i ,23390,MN,56000.0,autonation
7378, 2016 Subaru Crosstrek, 5dr CVT 2.0i Premium ,19995,MN,65000.0,autonation
7379, 2020 Subaru Ascent, Touring 7-Passenger ,41780,FL,21000.0,autonation
7380, 2019 Subaru Ascent, 2.4T Touring 7-Passenger ,41995,FL,10000.0,autonation
7381, 2015 Subaru Forester, 4dr CVT 2.5i Limited PZEV ,18491,FL,74000.0,autonation
7382, 2018 Subaru Forester, 2.5i Premium CVT ,23995,AL,32000.0,autonation
7383, 2006 Subaru Forester, 4dr 2.5 X L.L. Bean Edition Auto ,7695,FL,100000.0,autonation
7384, 2015 Subaru XV Crosstrek, 5dr CVT 2.0i Limited ,21995,FL,29000.0,autonation
7385, 2019 Subaru Crosstrek, 2.0i Limited CVT ,27990,FL,12000.0,autonation
7386, 2014 Subaru XV Crosstrek, 5dr Auto 2.0i Premium ,13995,FL,117000.0,autonation
7387, 2020 Subaru Crosstrek, CVT ,24995,FL,36000.0,autonation
7388, 2018 Subaru Outback, 3.6R Limited ,29995,FL,11000.0,autonation
7389, 2019 Subaru Forester, 2.5i Limited ,27640,FL,27000.0,autonation
7390, 2017 Subaru Forester, 2.0XT Touring CVT ,23952,FL,55000.0,autonation
7391, 2017 Subaru Outback, 2.5i Limited ,14495,FL,138000.0,autonation
7392, 2020 Subaru Outback, Limited CVT ,33952,FL,27000.0,autonation
7393, 2019 Subaru Ascent, 2.4T Limited 7-Passenger ,34952,FL,22000.0,autonation
7394, 2019 Subaru Crosstrek, 2.0i Premium CVT ,22990,FL,29000.0,autonation
7395, 2021 Subaru Crosstrek, Sport CVT ,28498,FL,11000.0,autonation
7396, 2019 Subaru Crosstrek, 2.0i Limited CVT ,28491,FL,13000.0,autonation
7397, 2019 Subaru Outback, 2.5i Premium ,26995,FL,18000.0,autonation
7398, 2019 Subaru Forester, 2.5i Premium ,25495,FL,36000.0,autonation
7399, 2017 Subaru Outback, 3.6R Touring ,30995,TX,37000.0,autonation
7400, 2014 Subaru Forester, 4dr Auto 2.0XT Touring ,16221,TX,104000.0,autonation
7401, 2018 Subaru Crosstrek, 2.0i Premium CVT ,22995,TX,27000.0,autonation
7402, 2020 Subaru Ascent, Premium 8-Passenger ,33991,TX,33000.0,autonation
7403, 2016 Subaru Forester, 4dr CVT 2.5i Premium PZEV ,15491,TX,99000.0,autonation
7404, 2018 Subaru Forester, 2.0XT Touring CVT ,26985,TX,73000.0,autonation
7405, 2019 Subaru Outback, 3.6R Limited ,30991,TX,30000.0,autonation
7406, 2019 Subaru Crosstrek, 2.0i Limited CVT ,26795,TX,41000.0,autonation
7407, 2017 Subaru Outback, 2.5i Limited ,17591,TX,104000.0,autonation
7408, 2014 Subaru Outback, 4dr Wgn H4 Auto 2.5i Premium ,14689,TX,41000.0,autonation
7409, 2017 Subaru Crosstrek, 2.0i Premium CVT ,20991,TX,62000.0,autonation
7410, 2020 Subaru Outback, Limited CVT ,33952,TX,13000.0,autonation
7411, 2016 Subaru Crosstrek, 5dr CVT 2.0i Limited ,17595,TX,107000.0,autonation
7412, 2017 Subaru Crosstrek, 2.0i Limited CVT ,20906,TX,104000.0,autonation
7413, 2016 Subaru Crosstrek, 5dr CVT 2.0i Limited ,12990,TX,167000.0,autonation
7414, 2017 Subaru Forester, 2.0XT Touring CVT ,29931,TX,26000.0,autonation
7415, 2015 Subaru XV Crosstrek, 5dr Man 2.0i Premium ,19999,CO,61000.0,autonation
7416, 2018 Subaru Forester, 2.5i Premium CVT ,25349,CO,43000.0,autonation
7417, 2015 Subaru Forester, 4dr CVT 2.5i Premium PZEV ,22999,CO,23000.0,autonation
7418, 2016 Subaru Outback, 4dr Wgn 2.5i Limited ,23598,CO,57000.0,autonation
7419, 2019 Subaru Outback, 3.6R Limited ,35087,CO,25000.0,autonation
7420, 2015 Subaru XV Crosstrek, 5dr CVT 2.0i Premium ,18599,CO,76000.0,autonation
7421, 2016 Subaru Crosstrek, 5dr CVT 2.0i Limited ,22999,CO,40000.0,autonation
7422, 2018 Subaru Forester, 2.5i CVT ,24998,CO,36000.0,autonation
7423, 2017 Subaru Forester, 2.5i Premium CVT ,22598,CO,61000.0,autonation
7424, 2016 Subaru Forester, 4dr CVT 2.5i Limited PZEV ,19999,CO,33000.0,autonation
7425, 2017 Subaru Forester, 2.0XT Touring CVT ,29997,CO,41000.0,autonation
7426, 2020 Subaru Ascent, Limited 8-Passenger ,40499,CO,10000.0,autonation
7427, 2019 Subaru Outback, 2.5i Premium ,28599,CO,28000.0,autonation
7428, 2015 Subaru Forester, 4dr CVT 2.5i Premium PZEV ,19994,CO,46000.0,autonation
7429, 2018 Subaru Forester, 2.5i Premium CVT ,25590,CO,44000.0,autonation
7430, 2019 Subaru Outback, 3.6R Limited ,29579,CO,47000.0,autonation
7431, 2019 Subaru Outback, 3.6R Limited ,32579,CO,23000.0,autonation
7432, 2018 Subaru Crosstrek, 2.0i Premium CVT ,22999,CO,38000.0,autonation
7433, 2019 Subaru Crosstrek, 2.0i Premium CVT ,28489,CO,14000.0,autonation
7434, 2018 Subaru Outback, 2.5i Limited ,22699,CO,95000.0,autonation
7435, 2018 Subaru Crosstrek, 2.0i Premium CVT ,23998,CO,30000.0,autonation
7436, 2020 Subaru Outback, Premium CVT ,25498,CO,75000.0,autonation
7437, 2015 Subaru Forester, 4dr CVT 2.0XT Touring ,22498,CO,68000.0,autonation
7438, 2018 Subaru Forester, 2.0XT Touring CVT ,25499,CO,64000.0,autonation
7439, 2018 Subaru Outback, 2.5i Premium ,15598,CO,146000.0,autonation
7440, 2018 Subaru Forester, 2.5i Premium CVT ,24999,CO,34000.0,autonation
7441, 2020 Subaru Outback, Touring CVT ,35499,CO,5000.0,autonation
7442, 2020 Subaru Ascent, Limited 7-Passenger ,38499,CO,17000.0,autonation
7443, 2019 Subaru Crosstrek, 2.0i Premium CVT ,25299,CO,27000.0,autonation
7444, 2020 Subaru Forester, Sport CVT ,29999,CO,39000.0,autonation
7445, 2010 Subaru Forester, 4dr Auto 2.5X Premium w/All-Weather Pkg ,12999,CO,75000.0,autonation
7446, 2018 Subaru Outback, 3.6R Touring ,29999,CO,62000.0,autonation
7447, 2019 Subaru Crosstrek, 2.0i CVT ,26388,CO,24000.0,autonation
7448, 2021 Subaru Crosstrek, Limited CVT ,30999,CO,13000.0,autonation
7449, 2018 Subaru Forester, 2.5i CVT ,24999,CO,28000.0,autonation
7450, 2014 Subaru Forester, 4dr Auto 2.0XT Touring ,19154,CO,85000.0,autonation
7451, 2019 Subaru Outback, 2.5i Premium ,26998,CO,23000.0,autonation
7452, 2015 Subaru Forester, 4dr CVT 2.5i Limited PZEV ,18551,AZ,64000.0,autonation
7453, 2019 Subaru Crosstrek, 2.0i Limited CVT ,29395,AZ,13000.0,autonation
7454, 2019 Subaru Outback, 2.5i Limited ,30195,AZ,20000.0,autonation
7455, 2019 Subaru Outback, 2.5i Limited ,31581,AZ,17000.0,autonation
7456, 2020 Subaru Ascent, Touring 7-Passenger ,42682,AZ,11000.0,autonation
7457, 2018 Subaru Forester, 2.5i Premium Manual ,25952,AZ,25000.0,autonation
7458, 2019 Subaru Forester, 2.5i Sport ,29991,AZ,24000.0,autonation
7459, 2015 Subaru XV Crosstrek, 5dr CVT 2.0i Limited ,18897,AZ,66000.0,autonation
7460, 2018 Subaru Crosstrek, 2.0i Premium CVT ,22985,AZ,46000.0,autonation
7461, 2018 Subaru Forester, 2.5i Limited CVT ,26692,AZ,36000.0,autonation
7462, 2017 Subaru Outback, 2.5i Limited ,24952,AZ,42000.0,autonation
7463, 2014 Subaru XV Crosstrek, 5dr Auto 2.0i Premium ,14998,AZ,93000.0,autonation
7464, 2019 Subaru Forester, 2.5i Limited ,31595,AZ,24000.0,autonation
7465, 2017 Subaru Outback, 2.5i Premium ,22998,AZ,48000.0,autonation
7466, 2016 Subaru Outback, 4dr Wgn 2.5i Premium PZEV ,13985,AZ,145000.0,autonation
7467, 2015 Subaru Outback, 4dr Wgn 3.6R Limited ,25251,AZ,17000.0,autonation
7468, 2020 Subaru Ascent, Limited 8-Passenger ,38990,AZ,33000.0,autonation
7469, 2015 Subaru XV Crosstrek, 5dr CVT 2.0i Premium ,17900,AZ,86000.0,autonation
7470, 2017 Subaru Outback, 2.5i Limited ,22997,WA,96000.0,autonation
7471, 2017 Subaru Outback, 2.5i Limited ,25991,WA,65000.0,autonation
7472, 2019 Subaru Ascent, 2.4T Limited 7-Passenger ,37855,WA,31000.0,autonation
7473, 2018 Subaru Forester, 2.5i Premium CVT ,28997,WA,15000.0,autonation
7474, 2009 Subaru Forester, 4dr Auto XT Ltd ,10867,WA,107000.0,autonation
7475, 2017 Subaru Outback, 3.6R Limited ,29995,WA,40000.0,autonation
7476, 2018 Subaru Crosstrek, 2.0i Premium CVT ,24967,WA,40000.0,autonation
7477, 2018 Subaru Outback, 3.6R Limited ,33710,WA,23000.0,autonation
7478, 2020 Subaru Ascent, Touring 7-Passenger ,41340,WA,25000.0,autonation
7479, 2017 Subaru Outback, 2.5i Limited ,25992,WA,57000.0,autonation
7480, 2018 Subaru Outback, 2.5i Premium ,25855,WA,53000.0,autonation
7481, 2019 Subaru Ascent, 2.4T Limited 7-Passenger ,38612,WA,24000.0,autonation
7482, 2015 Subaru Outback, 4dr Wgn 2.5i Limited PZEV ,21191,WA,79000.0,autonation
7483, 2018 Subaru Crosstrek, 2.0i Premium CVT ,24399,NV,34000.0,autonation
7484, 2014 Subaru XV Crosstrek, 5dr Auto 2.0i Premium ,16499,NV,76000.0,autonation
7485, 2017 Subaru Forester, 2.0XT Touring CVT ,22905,NV,75000.0,autonation
7486, 2019 Subaru Outback, 2.5i Premium ,26998,NV,32000.0,autonation
7487, 2016 Subaru Crosstrek, 5dr CVT 2.0i Limited ,20251,NV,61000.0,autonation
7488, 2016 Subaru Crosstrek, 5dr CVT 2.0i Premium ,23881,NV,16000.0,autonation
7489, 2015 Subaru Forester, 4dr Man 2.5i PZEV ,18993,NV,28000.0,autonation
7490, 2019 Subaru Crosstrek, 2.0i Limited CVT ,31889,NV,4000.0,autonation
7491, 2019 Subaru Ascent, 2.4T Premium 8-Passenger ,30995,NV,40000.0,autonation
7492, 2020 Subaru Forester, Sport CVT ,32487,NV,7000.0,autonation
7493, 2020 Subaru Outback, Premium CVT ,31985,NV,12000.0,autonation
7494, 2021 Subaru Outback, Limited CVT ,36598,NV,8000.0,autonation
7495, 2020 Subaru Outback, Premium CVT ,31199,CA,27000.0,autonation
7496, 2020 Subaru Outback, Premium CVT ,34499,CA,8000.0,autonation
7497, 2021 Subaru Crosstrek, Premium CVT ,33999,CA,4000.0,autonation
7498, 2018 Subaru Outback, 2.5i Touring ,30980,CA,44000.0,autonation
7499, 2021 Subaru Outback, Premium CVT ,36900,CA,6000.0,autonation
7500, 2021 Subaru Crosstrek, CVT ,25600,CA,13000.0,autonation
7501, 2021 Subaru Crosstrek, Premium CVT ,33850,CA,6000.0,autonation
7502, 2014 Subaru XV Crosstrek, 5dr Auto 2.0i Limited ,16499,WA,96000.0,autonation
7503, 2014 Subaru Outback, 4dr Wgn H4 Auto 2.5i Limited ,19850,WA,89000.0,autonation
7504, 2019 Subaru Ascent, 2.4T Premium 7-Passenger ,36998,WA,8000.0,autonation
7505, 2019 Subaru Crosstrek, 2.0i Premium CVT ,25998,WA,14000.0,autonation
7506, 2019 Subaru Crosstrek, 2.0i Limited CVT ,27698,WA,42000.0,autonation
7507, 2018 Subaru Forester, 2.5i Limited CVT ,29998,WA,30000.0,autonation
7508, 2019 Subaru Forester, 2.5i Premium ,29998,WA,31000.0,autonation
7509, 2015 Subaru Outback, 4dr Wgn 2.5i Limited PZEV ,23475,WA,45000.0,autonation
7510, 2020 Subaru Crosstrek, Premium CVT ,30495,WA,3000.0,autonation
7511, 2014 Subaru XV Crosstrek Hybrid, 5dr 2.0i Touring ,16998,WA,97000.0,autonation
7512, 2012 Subaru Forester, 4dr Auto 2.5X Premium ,13989,WA,94000.0,autonation
7513, 2020 Subaru Crosstrek, Premium CVT ,29992,WA,5000.0,autonation
7514, 2018 Subaru Forester, 2.5i Premium CVT ,27999,WA,14000.0,autonation
7515, 2004 Subaru Forester, 4dr 2.5 XS Auto ,4499,WA,171000.0,autonation
7516, 2020 Subaru Outback, Touring XT CVT ,37980,CA,7000.0,autonation
7517, 2019 Subaru Ascent, 2.4T Premium 8-Passenger ,34900,CA,11000.0,autonation
7518, 2019 Subaru Crosstrek, 2.0i Premium CVT ,27480,CA,10000.0,autonation
7519, 2014 Subaru Outback, 4dr Wgn H4 Auto 2.5i Premium ,14495,CA,97000.0,autonation
7520, 2018 Subaru Outback, 3.6R Touring ,29595,CA,42000.0,autonation
7521, 2018 Subaru Crosstrek, 2.0i Premium CVT ,23995,CA,28000.0,autonation
7522, 2021 Subaru Crosstrek, Limited CVT ,29995,CA,17000.0,autonation
7523, 2018 Subaru Forester, 2.5i Premium CVT ,22500,CA,55000.0,autonation
7524, 2018 Subaru Outback, 3.6R Limited ,32000,CA,14000.0,autonation
7525, 2019 Subaru Crosstrek, 2.0i Limited CVT ,29399,CA,14000.0,autonation
7526, 2017 Subaru Outback, 2.5i Limited ,24500,CA,60000.0,autonation
7527, 2016 Subaru Forester, 4dr CVT 2.5i PZEV ,17498,CA,75000.0,autonation
7528, 2018 Subaru Crosstrek, 2.0i Premium CVT ,21475,CA,64000.0,autonation
7529, 2018 Subaru Outback, 2.5i ,23975,CA,53000.0,autonation
7530, 2019 Subaru Crosstrek, 2.0i Premium CVT ,27395,CA,15000.0,autonation
7531, 2018 Subaru Outback, 2.5i Limited ,29955,CA,16000.0,autonation
7532, 2016 Subaru Outback, 4dr Wgn 2.5i PZEV ,19690,CA,56000.0,autonation
7533, 2019 Subaru Outback, 2.5i Premium ,29992,CA,12000.0,autonation
7534, 2020 Subaru Outback, Limited XT CVT ,35991,CA,28000.0,autonation
7535, 2019 Subaru Ascent, 2.4T Premium 7-Passenger ,35994,CA,43000.0,autonation
7536, 2018 Subaru Crosstrek, 2.0i CVT ,24990,CA,21000.0,autonation
7537, 2018 Subaru Crosstrek, 2.0i Premium CVT ,23992,CA,39000.0,autonation
7538, 2019 Subaru Crosstrek, 2.0i Premium CVT ,27348,CA,14000.0,autonation
7539, 2017 Subaru Forester, 2.5i CVT ,20900,CA,59000.0,autonation
7540, 2017 Subaru Forester, 2.5i Premium CVT ,21990,CA,68000.0,autonation
7541, 2018 Subaru Forester, 2.5i Touring CVT ,28647,CA,35000.0,autonation
7542, 2017 Subaru Forester, 2.0XT Premium CVT ,25998,CA,46000.0,autonation
7543, 2019 Subaru Forester, 2.5i Premium ,29399,CA,24000.0,autonation
7544, 2019 Subaru Forester, 2.5i Sport ,30992,CA,34000.0,autonation
7545, 2019 Subaru Forester, 2.5i Limited ,31792,CA,28000.0,autonation
7546, 2019 Subaru Ascent, 2.4T Limited 7-Passenger ,37900,CA,27000.0,autonation
7547, 2018 Subaru Forester, 2.0XT Touring CVT ,28534,CA,39000.0,autonation
7548, 2018 Subaru Crosstrek, 2.0i Premium Manual ,25992,CA,13000.0,autonation
7549, 2017 Subaru Forester, 2.5i Premium Manual ,23951,CA,36000.0,autonation
7550, 2014 Subaru Outback, 4dr Wgn H4 Auto 2.5i Limited ,16955,CA,82000.0,autonation
7551, 2018 Subaru Outback, 3.6R Limited ,30450,CA,29000.0,autonation
7552, 2019 Subaru Crosstrek, 2.0i Premium CVT ,24993,CA,27000.0,autonation
7553, 2017 Subaru Forester, 2.5i Limited CVT ,22669,CA,46000.0,autonation
7554, 2015 Subaru Outback, 4dr Wgn 2.5i PZEV ,14952,CA,114000.0,autonation
7555, 2017 Subaru Forester, 2.5i Premium CVT ,21551,CA,63000.0,autonation
7556, 2019 Subaru Ascent, 2.4T Limited 8-Passenger ,36395,CA,32000.0,autonation
7557, 2018 Subaru Forester, 2.5i Premium CVT ,25998,CA,26000.0,autonation
7558, 2019 Subaru Outback, 2.5i Limited ,28995,CA,23000.0,autonation
7559, 2018 Subaru Outback, 3.6R Limited ,29598,CA,31000.0,autonation
7560, 2008 Suzuki XL-7, FWD 4dr Luxury ,4888,IL,145000.0,autonation
7561, 2021 Tesla Model Y, Long Range AWD ,64680,MD,2000.0,autonation
7562, 2021 Tesla Model Y, Standard Range RWD *Ltd Avail* ,59991,TX,,autonation
7563, 2017 Tesla Model X, P100D AWD ,74993,TX,21000.0,autonation
7564, 2017 Tesla Model X, P100D AWD ,84298,TX,32000.0,autonation
7565, 2016 Tesla Model X, AWD 4dr 90D ,59998,TX,67000.0,autonation
7566, 2018 Tesla Model X, 75D AWD ,69998,AZ,41000.0,autonation
7567, 2016 Tesla Model X, AWD 4dr 75D ,65276,NV,45000.0,autonation
7568, 2018 Tesla Model X, 75D AWD ,76831,CA,27000.0,autonation
